symbol	price	datetime
SCTY	22.4	2016-03-29 13:35:00
SCTY	22.4	2016-03-29 13:36:00
SCTY	22.39	2016-03-29 13:37:00
SCTY	22.39	2016-03-29 13:38:00
SCTY	22.42	2016-03-29 13:39:00
SCTY	22.43	2016-03-29 13:40:00
SCTY	22.46	2016-03-29 13:41:00
SCTY	22.49	2016-03-29 13:42:00
SCTY	22.5	2016-03-29 13:43:00
SCTY	22.5	2016-03-29 13:44:00
SCTY	22.47	2016-03-29 13:45:00
SCTY	22.4	2016-03-29 13:46:00
SCTY	22.42	2016-03-29 13:47:00
SCTY	22.42	2016-03-29 13:48:00
SCTY	22.47	2016-03-29 13:49:00
SCTY	22.49	2016-03-29 13:50:00
SCTY	22.5	2016-03-29 13:51:00
SCTY	22.48	2016-03-29 13:52:00
SCTY	22.45	2016-03-29 13:53:00
SCTY	22.49	2016-03-29 13:54:00
SCTY	22.45	2016-03-29 13:55:00
SCTY	22.46	2016-03-29 13:56:00
SCTY	22.46	2016-03-29 13:57:00
SCTY	22.44	2016-03-29 13:58:00
SCTY	22.46	2016-03-29 13:59:00
SCTY	22.48	2016-03-29 14:00:00
SCTY	22.45	2016-03-29 14:01:00
SCTY	22.48	2016-03-29 14:02:00
SCTY	22.53	2016-03-29 14:03:00
SCTY	22.55	2016-03-29 14:04:00
SCTY	22.58	2016-03-29 14:05:00
SCTY	22.59	2016-03-29 14:06:00
SCTY	22.58	2016-03-29 14:07:00
SCTY	22.55	2016-03-29 14:08:00
SCTY	22.56	2016-03-29 14:09:00
SCTY	22.59	2016-03-29 14:10:00
SCTY	22.59	2016-03-29 14:11:00
SCTY	22.59	2016-03-29 14:12:00
SCTY	22.56	2016-03-29 14:13:00
SCTY	22.57	2016-03-29 14:14:00
SCTY	22.56	2016-03-29 14:15:00
SCTY	22.55	2016-03-29 14:16:00
SCTY	22.56	2016-03-29 14:17:00
SCTY	22.55	2016-03-29 14:18:00
SCTY	22.56	2016-03-29 14:19:00
SCTY	22.58	2016-03-29 14:20:00
SCTY	22.58	2016-03-29 14:21:00
SCTY	22.59	2016-03-29 14:22:00
SCTY	22.53	2016-03-29 14:23:00
SCTY	22.56	2016-03-29 14:24:00
SCTY	22.58	2016-03-29 14:25:00
SCTY	22.57	2016-03-29 14:26:00
SCTY	22.57	2016-03-29 14:27:00
SCTY	22.56	2016-03-29 14:28:00
SCTY	22.5	2016-03-29 14:29:00
SCTY	22.57	2016-03-29 14:30:00
SCTY	22.56	2016-03-29 14:31:00
SCTY	22.56	2016-03-29 14:32:00
SCTY	22.58	2016-03-29 14:33:00
SCTY	22.6	2016-03-29 14:34:00
SCTY	22.57	2016-03-29 14:35:00
SCTY	22.58	2016-03-29 14:36:00
SCTY	22.58	2016-03-29 14:37:00
SCTY	22.66	2016-03-29 14:38:00
SCTY	22.66	2016-03-29 14:39:00
SCTY	22.65	2016-03-29 14:40:00
SCTY	22.68	2016-03-29 14:41:00
SCTY	22.67	2016-03-29 14:42:00
SCTY	22.63	2016-03-29 14:43:00
SCTY	22.6	2016-03-29 14:44:00
SCTY	22.61	2016-03-29 14:45:00
SCTY	22.6	2016-03-29 14:46:00
SCTY	22.65	2016-03-29 14:47:00
SCTY	22.67	2016-03-29 14:48:00
SCTY	22.63	2016-03-29 14:49:00
SCTY	22.63	2016-03-29 14:50:00
SCTY	22.64	2016-03-29 14:51:00
SCTY	22.68	2016-03-29 14:52:00
SCTY	22.72	2016-03-29 14:53:00
SCTY	22.72	2016-03-29 14:54:00
SCTY	22.62	2016-03-29 14:55:00
SCTY	22.68	2016-03-29 14:56:00
SCTY	22.52	2016-03-29 14:57:00
SCTY	22.56	2016-03-29 14:58:00
SCTY	22.56	2016-03-29 14:59:00
SCTY	22.59	2016-03-29 15:00:00
SCTY	22.62	2016-03-29 15:01:00
SCTY	22.63	2016-03-29 15:02:00
SCTY	22.62	2016-03-29 15:03:00
SCTY	22.59	2016-03-29 15:04:00
SCTY	22.59	2016-03-29 15:05:00
SCTY	22.55	2016-03-29 15:06:00
SCTY	22.53	2016-03-29 15:07:00
SCTY	22.52	2016-03-29 15:08:00
SCTY	22.51	2016-03-29 15:09:00
SCTY	22.5	2016-03-29 15:10:00
SCTY	22.53	2016-03-29 15:11:00
SCTY	22.53	2016-03-29 15:12:00
SCTY	22.52	2016-03-29 15:13:00
SCTY	22.54	2016-03-29 15:14:00
SCTY	22.55	2016-03-29 15:15:00
SCTY	22.57	2016-03-29 15:16:00
SCTY	22.63	2016-03-29 15:17:00
SCTY	22.61	2016-03-29 15:18:00
SCTY	22.6	2016-03-29 15:19:00
SCTY	22.58	2016-03-29 15:20:00
SCTY	22.6	2016-03-29 15:21:00
SCTY	22.62	2016-03-29 15:22:00
SCTY	22.62	2016-03-29 15:23:00
SCTY	22.53	2016-03-29 15:24:00
SCTY	22.55	2016-03-29 15:25:00
SCTY	22.55	2016-03-29 15:26:00
SCTY	22.53	2016-03-29 15:27:00
SCTY	22.6	2016-03-29 15:28:00
SCTY	22.61	2016-03-29 15:29:00
SCTY	22.63	2016-03-29 15:30:00
SCTY	22.55	2016-03-29 15:31:00
SCTY	22.59	2016-03-29 15:32:00
SCTY	22.62	2016-03-29 15:33:00
SCTY	22.64	2016-03-29 15:34:00
SCTY	22.63	2016-03-29 15:35:00
SCTY	22.6	2016-03-29 15:36:00
SCTY	22.63	2016-03-29 15:37:00
SCTY	22.62	2016-03-29 15:38:00
SCTY	22.62	2016-03-29 15:39:00
SCTY	22.63	2016-03-29 15:40:00
SCTY	22.58	2016-03-29 15:41:00
SCTY	22.59	2016-03-29 15:42:00
SCTY	22.58	2016-03-29 15:43:00
SCTY	22.55	2016-03-29 15:44:00
SCTY	22.49	2016-03-29 15:45:00
SCTY	22.51	2016-03-29 15:46:00
SCTY	22.5	2016-03-29 15:47:00
SCTY	22.45	2016-03-29 15:48:00
SCTY	22.42	2016-03-29 15:49:00
SCTY	22.43	2016-03-29 15:50:00
SCTY	22.42	2016-03-29 15:51:00
SCTY	22.43	2016-03-29 15:52:00
SCTY	22.43	2016-03-29 15:53:00
SCTY	22.4	2016-03-29 15:54:00
SCTY	22.37	2016-03-29 15:55:00
SCTY	22.33	2016-03-29 15:56:00
SCTY	22.39	2016-03-29 15:57:00
SCTY	22.43	2016-03-29 15:58:00
SCTY	22.41	2016-03-29 15:59:00
SCTY	22.47	2016-03-29 16:00:00
SCTY	23.0	2016-03-30 09:30:00
SCTY	23.01	2016-03-30 09:31:00
SCTY	23.0	2016-03-30 09:32:00
SCTY	23.08	2016-03-30 09:33:00
SCTY	23.05	2016-03-30 09:34:00
SCTY	22.95	2016-03-30 09:35:00
SCTY	22.9	2016-03-30 09:36:00
SCTY	22.82	2016-03-30 09:37:00
SCTY	22.78	2016-03-30 09:38:00
SCTY	22.85	2016-03-30 09:39:00
SCTY	22.87	2016-03-30 09:40:00
SCTY	22.61	2016-03-30 09:41:00
SCTY	22.44	2016-03-30 09:42:00
SCTY	22.46	2016-03-30 09:43:00
SCTY	22.43	2016-03-30 09:44:00
SCTY	22.66	2016-03-30 09:45:00
SCTY	22.61	2016-03-30 09:46:00
SCTY	22.54	2016-03-30 09:47:00
SCTY	22.6	2016-03-30 09:48:00
SCTY	22.64	2016-03-30 09:49:00
SCTY	22.61	2016-03-30 09:50:00
SCTY	22.59	2016-03-30 09:51:00
SCTY	22.49	2016-03-30 09:52:00
SCTY	22.47	2016-03-30 09:53:00
SCTY	22.46	2016-03-30 09:54:00
SCTY	22.55	2016-03-30 09:55:00
SCTY	22.56	2016-03-30 09:56:00
SCTY	22.69	2016-03-30 09:57:00
SCTY	22.61	2016-03-30 09:58:00
SCTY	22.63	2016-03-30 09:59:00
SCTY	22.76	2016-03-30 10:00:00
SCTY	22.8	2016-03-30 10:01:00
SCTY	22.91	2016-03-30 10:02:00
SCTY	22.96	2016-03-30 10:03:00
SCTY	22.84	2016-03-30 10:04:00
SCTY	22.71	2016-03-30 10:05:00
SCTY	22.81	2016-03-30 10:06:00
SCTY	22.86	2016-03-30 10:07:00
SCTY	22.89	2016-03-30 10:08:00
SCTY	22.7	2016-03-30 10:09:00
SCTY	22.88	2016-03-30 10:10:00
SCTY	22.93	2016-03-30 10:11:00
SCTY	22.95	2016-03-30 10:12:00
SCTY	23.03	2016-03-30 10:13:00
SCTY	22.99	2016-03-30 10:14:00
SCTY	23.06	2016-03-30 10:15:00
SCTY	23.11	2016-03-30 10:16:00
SCTY	23.1	2016-03-30 10:17:00
SCTY	23.06	2016-03-30 10:18:00
SCTY	23.17	2016-03-30 10:19:00
SCTY	23.3	2016-03-30 10:20:00
SCTY	23.22	2016-03-30 10:21:00
SCTY	23.26	2016-03-30 10:22:00
SCTY	23.18	2016-03-30 10:23:00
SCTY	23.16	2016-03-30 10:24:00
SCTY	23.09	2016-03-30 10:25:00
SCTY	23.11	2016-03-30 10:26:00
SCTY	23.04	2016-03-30 10:27:00
SCTY	23.03	2016-03-30 10:28:00
SCTY	23.19	2016-03-30 10:29:00
SCTY	23.13	2016-03-30 10:30:00
SCTY	23.29	2016-03-30 10:31:00
SCTY	23.39	2016-03-30 10:32:00
SCTY	23.28	2016-03-30 10:33:00
SCTY	23.21	2016-03-30 10:34:00
SCTY	23.23	2016-03-30 10:35:00
SCTY	23.34	2016-03-30 10:36:00
SCTY	23.36	2016-03-30 10:37:00
SCTY	23.3	2016-03-30 10:38:00
SCTY	23.29	2016-03-30 10:39:00
SCTY	23.26	2016-03-30 10:40:00
SCTY	23.27	2016-03-30 10:41:00
SCTY	23.33	2016-03-30 10:42:00
SCTY	23.33	2016-03-30 10:43:00
SCTY	23.32	2016-03-30 10:44:00
SCTY	23.25	2016-03-30 10:45:00
SCTY	23.15	2016-03-30 10:46:00
SCTY	23.17	2016-03-30 10:47:00
SCTY	23.08	2016-03-30 10:48:00
SCTY	23.04	2016-03-30 10:49:00
SCTY	23.02	2016-03-30 10:50:00
SCTY	23.01	2016-03-30 10:51:00
SCTY	23.06	2016-03-30 10:52:00
SCTY	23.09	2016-03-30 10:53:00
SCTY	23.17	2016-03-30 10:54:00
SCTY	23.13	2016-03-30 10:55:00
SCTY	23.12	2016-03-30 10:56:00
SCTY	23.22	2016-03-30 10:57:00
SCTY	23.15	2016-03-30 10:58:00
SCTY	23.17	2016-03-30 10:59:00
SCTY	23.16	2016-03-30 11:00:00
SCTY	23.16	2016-03-30 11:01:00
SCTY	23.13	2016-03-30 11:02:00
SCTY	23.12	2016-03-30 11:03:00
SCTY	23.15	2016-03-30 11:04:00
SCTY	23.18	2016-03-30 11:05:00
SCTY	23.1	2016-03-30 11:06:00
SCTY	23.1	2016-03-30 11:08:00
SCTY	23.04	2016-03-30 11:09:00
SCTY	23.0	2016-03-30 11:10:00
SCTY	23.04	2016-03-30 11:11:00
SCTY	23.05	2016-03-30 11:12:00
SCTY	23.03	2016-03-30 11:13:00
SCTY	23.01	2016-03-30 11:14:00
SCTY	22.92	2016-03-30 11:15:00
SCTY	22.93	2016-03-30 11:16:00
SCTY	22.9	2016-03-30 11:17:00
SCTY	22.92	2016-03-30 11:18:00
SCTY	22.9	2016-03-30 11:19:00
SCTY	22.93	2016-03-30 11:20:00
SCTY	22.95	2016-03-30 11:21:00
SCTY	22.83	2016-03-30 11:22:00
SCTY	22.91	2016-03-30 11:23:00
SCTY	22.86	2016-03-30 11:24:00
SCTY	22.84	2016-03-30 11:25:00
SCTY	22.87	2016-03-30 11:26:00
SCTY	22.84	2016-03-30 11:27:00
SCTY	22.94	2016-03-30 11:28:00
SCTY	22.96	2016-03-30 11:29:00
SCTY	22.91	2016-03-30 11:30:00
SCTY	22.9	2016-03-30 11:31:00
SCTY	22.9	2016-03-30 11:32:00
SCTY	22.87	2016-03-30 11:33:00
SCTY	22.95	2016-03-30 11:34:00
SCTY	22.95	2016-03-30 11:35:00
SCTY	22.95	2016-03-30 11:36:00
SCTY	22.99	2016-03-30 11:37:00
SCTY	22.94	2016-03-30 11:38:00
SCTY	22.92	2016-03-30 11:39:00
SCTY	22.91	2016-03-30 11:40:00
SCTY	22.85	2016-03-30 11:41:00
SCTY	22.9	2016-03-30 11:42:00
SCTY	22.85	2016-03-30 11:43:00
SCTY	22.92	2016-03-30 11:44:00
SCTY	22.93	2016-03-30 11:45:00
SCTY	22.93	2016-03-30 11:46:00
SCTY	23.02	2016-03-30 11:47:00
SCTY	23.05	2016-03-30 11:48:00
SCTY	23.1	2016-03-30 11:49:00
SCTY	23.13	2016-03-30 11:50:00
SCTY	23.13	2016-03-30 11:51:00
SCTY	23.12	2016-03-30 11:52:00
SCTY	23.04	2016-03-30 11:54:00
SCTY	23.05	2016-03-30 11:56:00
SCTY	23.0	2016-03-30 11:57:00
SCTY	23.0	2016-03-30 11:58:00
SCTY	22.96	2016-03-30 11:59:00
SCTY	22.86	2016-03-30 12:00:00
SCTY	22.9	2016-03-30 12:01:00
SCTY	22.97	2016-03-30 12:02:00
SCTY	22.97	2016-03-30 12:03:00
SCTY	23.05	2016-03-30 12:04:00
SCTY	23.09	2016-03-30 12:05:00
SCTY	23.08	2016-03-30 12:06:00
SCTY	23.1	2016-03-30 12:07:00
SCTY	23.11	2016-03-30 12:08:00
SCTY	23.15	2016-03-30 12:09:00
SCTY	23.13	2016-03-30 12:10:00
SCTY	23.12	2016-03-30 12:11:00
SCTY	23.13	2016-03-30 12:13:00
SCTY	23.17	2016-03-30 12:14:00
SCTY	23.09	2016-03-30 12:15:00
SCTY	23.11	2016-03-30 12:16:00
SCTY	23.13	2016-03-30 12:17:00
SCTY	23.1	2016-03-30 12:18:00
SCTY	23.07	2016-03-30 12:19:00
SCTY	23.06	2016-03-30 12:20:00
SCTY	23.05	2016-03-30 12:22:00
SCTY	23.06	2016-03-30 12:23:00
SCTY	23.08	2016-03-30 12:24:00
SCTY	22.98	2016-03-30 12:25:00
SCTY	22.94	2016-03-30 12:26:00
SCTY	22.97	2016-03-30 12:27:00
SCTY	23.08	2016-03-30 12:28:00
SCTY	23.07	2016-03-30 12:29:00
SCTY	23.03	2016-03-30 12:30:00
SCTY	23.11	2016-03-30 12:31:00
SCTY	23.07	2016-03-30 12:32:00
SCTY	23.12	2016-03-30 12:33:00
SCTY	23.15	2016-03-30 12:34:00
SCTY	23.13	2016-03-30 12:35:00
SCTY	23.11	2016-03-30 12:36:00
SCTY	23.03	2016-03-30 12:37:00
SCTY	23.03	2016-03-30 12:38:00
SCTY	23.06	2016-03-30 12:39:00
SCTY	23.08	2016-03-30 12:40:00
SCTY	23.01	2016-03-30 12:41:00
SCTY	23.02	2016-03-30 12:42:00
SCTY	23.05	2016-03-30 12:43:00
SCTY	23.05	2016-03-30 12:44:00
SCTY	23.06	2016-03-30 12:45:00
SCTY	23.09	2016-03-30 12:46:00
SCTY	23.06	2016-03-30 12:47:00
SCTY	23.06	2016-03-30 12:48:00
SCTY	22.98	2016-03-30 12:49:00
SCTY	23.01	2016-03-30 12:50:00
SCTY	23.04	2016-03-30 12:51:00
SCTY	23.04	2016-03-30 12:52:00
SCTY	22.99	2016-03-30 12:54:00
SCTY	23.0	2016-03-30 12:55:00
SCTY	23.0	2016-03-30 12:56:00
SCTY	22.96	2016-03-30 12:57:00
SCTY	22.93	2016-03-30 12:58:00
SCTY	22.96	2016-03-30 12:59:00
SCTY	22.97	2016-03-30 13:00:00
SCTY	22.98	2016-03-30 13:01:00
SCTY	22.96	2016-03-30 13:02:00
SCTY	22.87	2016-03-30 13:03:00
SCTY	22.89	2016-03-30 13:04:00
SCTY	22.89	2016-03-30 13:05:00
SCTY	22.84	2016-03-30 13:06:00
SCTY	22.79	2016-03-30 13:07:00
SCTY	22.76	2016-03-30 13:08:00
SCTY	22.83	2016-03-30 13:09:00
SCTY	22.88	2016-03-30 13:10:00
SCTY	22.9	2016-03-30 13:11:00
SCTY	22.87	2016-03-30 13:12:00
SCTY	22.83	2016-03-30 13:13:00
SCTY	22.9	2016-03-30 13:14:00
SCTY	22.9	2016-03-30 13:15:00
SCTY	22.92	2016-03-30 13:16:00
SCTY	22.91	2016-03-30 13:17:00
SCTY	22.9	2016-03-30 13:18:00
SCTY	22.82	2016-03-30 13:20:00
SCTY	22.89	2016-03-30 13:21:00
SCTY	22.82	2016-03-30 13:22:00
SCTY	22.77	2016-03-30 13:23:00
SCTY	22.7	2016-03-30 13:24:00
SCTY	22.69	2016-03-30 13:25:00
SCTY	22.67	2016-03-30 13:26:00
SCTY	22.6	2016-03-30 13:27:00
SCTY	22.7	2016-03-30 13:28:00
SCTY	22.68	2016-03-30 13:29:00
SCTY	22.65	2016-03-30 13:30:00
SCTY	22.62	2016-03-30 13:31:00
SCTY	22.6	2016-03-30 13:32:00
SCTY	22.52	2016-03-30 13:33:00
SCTY	22.57	2016-03-30 13:34:00
SCTY	22.6	2016-03-30 13:35:00
SCTY	22.6	2016-03-30 13:36:00
SCTY	22.6	2016-03-30 13:37:00
SCTY	22.63	2016-03-30 13:38:00
SCTY	22.67	2016-03-30 13:39:00
SCTY	22.68	2016-03-30 13:40:00
SCTY	22.7	2016-03-30 13:41:00
SCTY	22.77	2016-03-30 13:42:00
SCTY	22.75	2016-03-30 13:43:00
SCTY	22.81	2016-03-30 13:44:00
SCTY	22.81	2016-03-30 13:45:00
SCTY	22.84	2016-03-30 13:46:00
SCTY	22.82	2016-03-30 13:47:00
SCTY	22.82	2016-03-30 13:48:00
SCTY	22.85	2016-03-30 13:49:00
SCTY	22.88	2016-03-30 13:50:00
SCTY	22.91	2016-03-30 13:51:00
SCTY	22.82	2016-03-30 13:52:00
SCTY	22.85	2016-03-30 13:53:00
SCTY	22.89	2016-03-30 13:54:00
SCTY	22.85	2016-03-30 13:55:00
SCTY	22.92	2016-03-30 13:56:00
SCTY	22.93	2016-03-30 13:57:00
SCTY	22.91	2016-03-30 13:58:00
SCTY	22.92	2016-03-30 13:59:00
SCTY	22.9	2016-03-30 14:00:00
SCTY	22.92	2016-03-30 14:01:00
SCTY	22.95	2016-03-30 14:02:00
SCTY	22.92	2016-03-30 14:03:00
SCTY	22.93	2016-03-30 14:04:00
SCTY	22.93	2016-03-30 14:05:00
SCTY	22.98	2016-03-30 14:06:00
SCTY	23.04	2016-03-30 14:07:00
SCTY	23.05	2016-03-30 14:08:00
SCTY	23.08	2016-03-30 14:09:00
SCTY	23.07	2016-03-30 14:10:00
SCTY	23.07	2016-03-30 14:11:00
SCTY	22.97	2016-03-30 14:12:00
SCTY	22.95	2016-03-30 14:13:00
SCTY	22.95	2016-03-30 14:14:00
SCTY	22.94	2016-03-30 14:15:00
SCTY	23.03	2016-03-30 14:16:00
SCTY	22.95	2016-03-30 14:17:00
SCTY	23.0	2016-03-30 14:18:00
SCTY	23.0	2016-03-30 14:19:00
SCTY	23.0	2016-03-30 14:20:00
SCTY	23.06	2016-03-30 14:21:00
SCTY	23.05	2016-03-30 14:22:00
SCTY	23.05	2016-03-30 14:23:00
SCTY	23.06	2016-03-30 14:24:00
SCTY	23.03	2016-03-30 14:25:00
SCTY	23.07	2016-03-30 14:26:00
SCTY	23.02	2016-03-30 14:27:00
SCTY	22.99	2016-03-30 14:28:00
SCTY	23.02	2016-03-30 14:29:00
SCTY	23.04	2016-03-30 14:30:00
SCTY	23.08	2016-03-30 14:31:00
SCTY	23.06	2016-03-30 14:32:00
SCTY	22.99	2016-03-30 14:33:00
SCTY	22.99	2016-03-30 14:34:00
SCTY	23.02	2016-03-30 14:35:00
SCTY	23.02	2016-03-30 14:36:00
SCTY	23.03	2016-03-30 14:37:00
SCTY	23.01	2016-03-30 14:38:00
SCTY	22.98	2016-03-30 14:39:00
SCTY	22.99	2016-03-30 14:40:00
SCTY	22.93	2016-03-30 14:41:00
SCTY	22.98	2016-03-30 14:42:00
SCTY	22.83	2016-03-30 14:43:00
SCTY	22.9	2016-03-30 14:44:00
SCTY	22.91	2016-03-30 14:45:00
SCTY	22.93	2016-03-30 14:46:00
SCTY	22.93	2016-03-30 14:47:00
SCTY	22.9	2016-03-30 14:48:00
SCTY	22.92	2016-03-30 14:49:00
SCTY	22.88	2016-03-30 14:50:00
SCTY	22.85	2016-03-30 14:51:00
SCTY	22.9	2016-03-30 14:52:00
SCTY	22.89	2016-03-30 14:53:00
SCTY	22.92	2016-03-30 14:54:00
SCTY	22.93	2016-03-30 14:55:00
SCTY	22.92	2016-03-30 14:56:00
SCTY	22.83	2016-03-30 14:57:00
SCTY	22.86	2016-03-30 14:58:00
SCTY	22.8	2016-03-30 14:59:00
SCTY	22.84	2016-03-30 15:00:00
SCTY	22.82	2016-03-30 15:01:00
SCTY	22.88	2016-03-30 15:02:00
SCTY	22.87	2016-03-30 15:03:00
SCTY	22.87	2016-03-30 15:04:00
SCTY	22.83	2016-03-30 15:05:00
SCTY	22.82	2016-03-30 15:06:00
SCTY	22.86	2016-03-30 15:07:00
SCTY	22.81	2016-03-30 15:08:00
SCTY	22.84	2016-03-30 15:09:00
SCTY	22.79	2016-03-30 15:10:00
SCTY	22.77	2016-03-30 15:11:00
SCTY	22.76	2016-03-30 15:12:00
SCTY	22.78	2016-03-30 15:13:00
SCTY	22.81	2016-03-30 15:14:00
SCTY	22.85	2016-03-30 15:15:00
SCTY	22.86	2016-03-30 15:16:00
SCTY	22.84	2016-03-30 15:17:00
SCTY	22.82	2016-03-30 15:18:00
SCTY	22.83	2016-03-30 15:19:00
SCTY	22.87	2016-03-30 15:20:00
SCTY	22.84	2016-03-30 15:21:00
SCTY	22.88	2016-03-30 15:22:00
SCTY	22.87	2016-03-30 15:23:00
SCTY	22.84	2016-03-30 15:24:00
SCTY	22.87	2016-03-30 15:25:00
SCTY	22.87	2016-03-30 15:26:00
SCTY	22.84	2016-03-30 15:28:00
SCTY	22.88	2016-03-30 15:29:00
SCTY	22.84	2016-03-30 15:30:00
SCTY	22.84	2016-03-30 15:31:00
SCTY	22.84	2016-03-30 15:32:00
SCTY	22.79	2016-03-30 15:33:00
SCTY	22.79	2016-03-30 15:34:00
SCTY	22.77	2016-03-30 15:35:00
SCTY	22.8	2016-03-30 15:36:00
SCTY	22.77	2016-03-30 15:37:00
SCTY	22.78	2016-03-30 15:38:00
SCTY	22.8	2016-03-30 15:39:00
SCTY	22.81	2016-03-30 15:40:00
SCTY	22.8	2016-03-30 15:41:00
SCTY	22.79	2016-03-30 15:42:00
SCTY	22.77	2016-03-30 15:43:00
SCTY	22.8	2016-03-30 15:44:00
SCTY	22.79	2016-03-30 15:45:00
SCTY	22.79	2016-03-30 15:46:00
SCTY	22.8	2016-03-30 15:47:00
SCTY	22.86	2016-03-30 15:48:00
SCTY	22.86	2016-03-30 15:49:00
SCTY	22.9	2016-03-30 15:50:00
SCTY	22.97	2016-03-30 15:51:00
SCTY	22.95	2016-03-30 15:52:00
SCTY	22.95	2016-03-30 15:53:00
SCTY	23.02	2016-03-30 15:54:00
SCTY	23.03	2016-03-30 15:55:00
SCTY	23.03	2016-03-30 15:56:00
SCTY	23.05	2016-03-30 15:57:00
SCTY	23.08	2016-03-30 15:58:00
SCTY	23.1	2016-03-30 15:59:00
SCTY	23.31	2016-03-30 16:00:00
SCTY	23.35	2016-03-31 09:30:00
SCTY	23.45	2016-03-31 09:31:00
SCTY	23.5	2016-03-31 09:32:00
SCTY	23.48	2016-03-31 09:33:00
SCTY	23.65	2016-03-31 09:34:00
SCTY	23.62	2016-03-31 09:35:00
SCTY	23.69	2016-03-31 09:36:00
SCTY	23.68	2016-03-31 09:37:00
SCTY	23.79	2016-03-31 09:38:00
SCTY	23.74	2016-03-31 09:39:00
SCTY	23.9	2016-03-31 09:40:00
SCTY	23.87	2016-03-31 09:41:00
SCTY	23.94	2016-03-31 09:42:00
SCTY	23.9	2016-03-31 09:43:00
SCTY	23.75	2016-03-31 09:44:00
SCTY	23.8	2016-03-31 09:45:00
SCTY	23.78	2016-03-31 09:46:00
SCTY	23.74	2016-03-31 09:47:00
SCTY	23.72	2016-03-31 09:48:00
SCTY	23.81	2016-03-31 09:49:00
SCTY	23.87	2016-03-31 09:50:00
SCTY	23.91	2016-03-31 09:51:00
SCTY	23.88	2016-03-31 09:52:00
SCTY	23.8	2016-03-31 09:53:00
SCTY	23.82	2016-03-31 09:54:00
SCTY	23.72	2016-03-31 09:55:00
SCTY	23.72	2016-03-31 09:56:00
SCTY	23.8	2016-03-31 09:57:00
SCTY	23.84	2016-03-31 09:58:00
SCTY	23.75	2016-03-31 09:59:00
SCTY	23.73	2016-03-31 10:00:00
SCTY	23.63	2016-03-31 10:01:00
SCTY	23.68	2016-03-31 10:02:00
SCTY	23.64	2016-03-31 10:03:00
SCTY	23.56	2016-03-31 10:04:00
SCTY	23.56	2016-03-31 10:05:00
SCTY	23.55	2016-03-31 10:06:00
SCTY	23.57	2016-03-31 10:07:00
SCTY	23.59	2016-03-31 10:08:00
SCTY	23.62	2016-03-31 10:09:00
SCTY	23.69	2016-03-31 10:10:00
SCTY	23.7	2016-03-31 10:11:00
SCTY	23.63	2016-03-31 10:12:00
SCTY	23.52	2016-03-31 10:13:00
SCTY	23.6	2016-03-31 10:14:00
SCTY	23.7	2016-03-31 10:15:00
SCTY	23.62	2016-03-31 10:16:00
SCTY	23.58	2016-03-31 10:17:00
SCTY	23.61	2016-03-31 10:18:00
SCTY	23.72	2016-03-31 10:19:00
SCTY	23.68	2016-03-31 10:20:00
SCTY	23.7	2016-03-31 10:21:00
SCTY	23.7	2016-03-31 10:22:00
SCTY	23.68	2016-03-31 10:23:00
SCTY	23.65	2016-03-31 10:24:00
SCTY	23.64	2016-03-31 10:25:00
SCTY	23.69	2016-03-31 10:26:00
SCTY	23.7	2016-03-31 10:27:00
SCTY	23.7	2016-03-31 10:28:00
SCTY	23.74	2016-03-31 10:29:00
SCTY	23.65	2016-03-31 10:30:00
SCTY	23.58	2016-03-31 10:31:00
SCTY	23.52	2016-03-31 10:32:00
SCTY	23.5	2016-03-31 10:33:00
SCTY	23.61	2016-03-31 10:34:00
SCTY	23.64	2016-03-31 10:35:00
SCTY	23.64	2016-03-31 10:36:00
SCTY	23.66	2016-03-31 10:37:00
SCTY	23.6	2016-03-31 10:38:00
SCTY	23.54	2016-03-31 10:39:00
SCTY	23.54	2016-03-31 10:40:00
SCTY	23.54	2016-03-31 10:41:00
SCTY	23.54	2016-03-31 10:42:00
SCTY	23.59	2016-03-31 10:43:00
SCTY	23.52	2016-03-31 10:44:00
SCTY	23.59	2016-03-31 10:45:00
SCTY	23.61	2016-03-31 10:46:00
SCTY	23.69	2016-03-31 10:47:00
SCTY	23.7	2016-03-31 10:48:00
SCTY	23.74	2016-03-31 10:49:00
SCTY	23.81	2016-03-31 10:50:00
SCTY	23.78	2016-03-31 10:51:00
SCTY	23.71	2016-03-31 10:52:00
SCTY	23.76	2016-03-31 10:53:00
SCTY	23.75	2016-03-31 10:54:00
SCTY	23.77	2016-03-31 10:55:00
SCTY	23.79	2016-03-31 10:56:00
SCTY	23.78	2016-03-31 10:57:00
SCTY	23.77	2016-03-31 10:58:00
SCTY	23.77	2016-03-31 10:59:00
SCTY	23.77	2016-03-31 11:00:00
SCTY	23.75	2016-03-31 11:02:00
SCTY	23.9	2016-03-31 11:03:00
SCTY	23.84	2016-03-31 11:04:00
SCTY	23.91	2016-03-31 11:05:00
SCTY	23.87	2016-03-31 11:06:00
SCTY	23.85	2016-03-31 11:07:00
SCTY	23.9	2016-03-31 11:08:00
SCTY	23.91	2016-03-31 11:09:00
SCTY	23.93	2016-03-31 11:10:00
SCTY	23.99	2016-03-31 11:11:00
SCTY	24.08	2016-03-31 11:12:00
SCTY	23.99	2016-03-31 11:13:00
SCTY	24.02	2016-03-31 11:14:00
SCTY	24.02	2016-03-31 11:15:00
SCTY	24.07	2016-03-31 11:16:00
